Date,Delta_dir,Open_price,Close_price,Transaction
2022-05-23,1,218.339996,224.96666,no_trade
2022-05-24,0,217.843338,209.386673,no_trade
2022-05-25,1,207.949997,219.600006,no_trade
2022-05-26,1,220.473328,235.910004,no_trade
2022-05-27,1,241.083328,253.210007,sale
2022-05-31,0,257.946655,252.753326,no_trade
2022-06-01,0,251.720001,246.789993,sale
2022-06-02,1,244.156662,258.333344,no_trade
2022-06-03,0,243.226669,234.516663,no_trade
2022-06-06,0,244.353333,238.279999,sale
2022-06-07,1,234.0,238.886673,no_trade
2022-06-08,1,240.08667,241.866669,no_trade
2022-06-09,0,249.339996,239.706665,no_trade
2022-06-10,0,235.156662,232.229996,opt_ex
2022-06-13,0,223.166672,215.736664,no_trade
2022-06-14,1,218.286667,220.889999,no_trade
2022-06-15,1,220.916672,233.0,no_trade
2022-06-16,0,222.736664,213.100006,no_trade
2022-06-17,1,213.433334,216.759995,no_trade
2022-06-21,1,224.603333,237.036667,no_trade
2022-06-22,1,234.503326,236.08667,no_trade
2022-06-23,0,237.906662,235.070007,no_trade
2022-06-24,1,237.470001,245.706665,no_trade
2022-06-27,0,249.366669,244.919998,sale
2022-06-28,0,244.483337,232.66333,no_trade
2022-06-29,0,230.5,228.490005,no_trade
2022-06-30,0,224.509995,224.473328,no_trade
2022-07-01,1,227.0,227.263336,no_trade
2022-07-05,1,223.0,233.066666,no_trade
2022-07-06,1,230.779999,231.733337,no_trade
2022-07-07,1,233.919998,244.543335,no_trade
2022-07-08,1,242.333328,250.763336,no_trade
2022-07-11,0,252.103333,234.343338,no_trade
2022-07-12,0,236.846664,233.070007,no_trade
2022-07-13,1,225.5,237.039993,no_trade
2022-07-14,1,234.896667,238.313339,no_trade
2022-07-15,1,240.0,240.066666,no_trade
2022-07-18,0,244.936661,240.546661,no_trade
2022-07-19,1,245.0,245.529999,no_trade
2022-07-20,1,246.78334,247.5,no_trade
2022-07-21,1,255.106674,271.706665,no_trade
2022-07-22,0,276.220001,272.243347,no_trade
2022-07-25,0,272.216675,268.433319,opt_ex
2022-07-26,0,266.513336,258.859985,no_trade
2022-07-27,1,263.809998,274.820007,sale
2022-07-28,1,280.066681,280.899994,no_trade
2022-07-29,1,280.700012,297.149994,no_trade
2022-08-01,0,301.276672,297.276672,no_trade
2022-08-02,1,294.003326,300.58667,no_trade
2022-08-03,1,305.0,307.396667,no_trade
2022-08-04,0,311.0,308.633331,no_trade
2022-08-05,0,302.670013,288.170013,no_trade
2022-08-08,0,295.0,290.42334,no_trade
2022-08-09,0,290.293335,283.333344,no_trade
2022-08-10,0,297.066681,294.356659,no_trade
2022-08-11,0,296.513336,286.630005,no_trade
2022-08-12,1,289.416656,300.029999,no_trade
2022-08-15,1,301.786682,309.320007,no_trade
2022-08-16,0,311.666656,306.563324,no_trade
2022-08-17,1,303.396667,303.996674,no_trade
2022-08-18,0,306.0,302.869995,no_trade
2022-08-19,0,299.0,296.666656,no_trade
2022-08-22,0,291.91333,289.91333,no_trade
2022-08-23,1,291.453339,296.453339,no_trade
2022-08-24,0,297.563324,297.09668,no_trade
2022-08-25,0,302.359985,296.070007,no_trade
2022-08-26,0,297.429993,288.089996,no_trade
2022-08-29,1,282.829987,284.820007,no_trade
2022-08-30,0,287.869995,277.700012,no_trade
2022-08-31,0,280.619995,275.609985,no_trade
2022-09-01,1,272.579987,277.160004,no_trade
2022-09-02,0,281.070007,270.209991,no_trade
2022-09-06,1,272.679993,274.420013,no_trade
2022-09-07,1,273.100006,283.700012,no_trade
2022-09-08,1,281.299988,289.26001,no_trade
2022-09-09,1,291.670013,299.679993,no_trade
2022-09-12,1,300.720001,304.420013,no_trade
2022-09-13,0,292.899994,292.130005,no_trade
2022-09-14,1,292.23999,302.609985,no_trade
2022-09-15,1,301.829987,303.75,no_trade
2022-09-16,1,299.609985,303.350006,no_trade
